id,title,has_not_been_viewed_much,date_start,date_end,medium_display,is_public_domain,has_multimedia_resources,has_educational_resources,has_advanced_imaging,colorfulness,is_on_view,artwork_type_title,department_title,artist_title
3545,Ariel,True,1781.0,1815.0,Pen and ink on paper,False,False,False,False,17.2506,False,Drawing and Watercolor,Prints and Drawings,John Francis Renault
4301,Persons,True,1828.0,1880.0,Sketchbook,True,False,False,False,36.4093,False,Book,Prints and Drawings,Charles George Lewis
4193,Fan,False,1701.0,1800.0,Carved pearl sticks; encrusted with gold painted swanskin paper mount; rhinestone rivet,True,False,False,False,0.0,False,Costume and Accessories,Textiles,
4191,Fan,True,1701.0,1800.0,Painted silk mount and decorated with spangles; ivory sticks and guards encrusted with gold and silver; small mirrors in guards; blue stone rivet,True,False,False,False,0.0,False,Costume and Accessories,Textiles,
3875,Parasol,False,1865.0,1875.0,"Black Chantilly lace over white surah; lined with thin black silk; straight ivory handle carved with design of grapes and leaves. Steel frame, tubing enameled black; modern fastening",True,False,False,False,0.0,False,Textile,Textiles,
4312,"Weymouth, Shetland, and Orkney",True,1874.0,1874.0,Sketchbook,True,False,False,False,28.7249,False,Book,Prints and Drawings,Charles George Lewis
4309,Norway and Denmark,True,1866.0,1866.0,Sketchbook,True,False,False,False,24.0781,False,Book,Prints and Drawings,Charles George Lewis
4305,Figures,True,1828.0,1880.0,Sketchbook,True,False,False,False,57.1507,False,Book,Prints and Drawings,Charles George Lewis
4303,Figures,True,1828.0,1880.0,Sketchbook,True,False,False,False,57.2985,False,Book,Prints and Drawings,Charles George Lewis
4326,"Seville, Vigo, Bay of Biscay",False,1872.0,1872.0,Sketchbook,True,False,False,False,13.8007,False,Book,Prints and Drawings,Charles George Lewis
4323,Norway,False,1866.0,1866.0,Sketchbook,True,False,False,False,16.1085,False,Book,Prints and Drawings,Charles George Lewis
4320,Cornwall,True,1868.0,1869.0,Sketchbook,True,False,False,False,16.6902,False,Book,Prints and Drawings,Charles George Lewis
4317,Loch Lomond,True,1870.0,1870.0,Sketchbook,True,False,False,False,18.4939,False,Book,Prints and Drawings,Charles George Lewis
4313,Loch Inver to Kirkwall,True,1870.0,1870.0,Sketchbook,True,False,False,False,14.1656,False,Book,Prints and Drawings,Charles George Lewis
5287,Woman's Shoes,True,1701.0,1800.0,Pale blue damask,True,False,False,False,0.0,False,Costume and Accessories,Textiles,
5012,"Gate, Nagasaki",False,1956.0,1956.0,Color woodblock print; edition 12/50,False,False,False,False,20.9847,False,Print,Arts of Asia,Saito Kiyoshi
4967,Banquet Cloth,True,,,Linen ground with red and green silk medallions; embroidered,True,False,False,False,51.5361,False,Textile,Textiles,
4338,Frieze with Tritons and Nymphs,False,1515.0,1525.0,Engraving on paper,True,False,False,False,15.498,False,Print,Prints and Drawings,Girolamo Mocetto
4329,"Inspruck, Italian Lakes",True,1869.0,1869.0,Sketchbook,True,False,False,False,15.5336,False,Book,Prints and Drawings,Charles George Lewis
7610,Carp,False,1825.0,1849.0,Color woodblock print; section of harimaze sheet,True,False,False,False,30.6292,False,Print,Arts of Asia,Katsushika Taito II
7211,Hand Holding a Lump of Sugar to a Parrot,True,1870.0,1916.0,Charcoal on cream wove paper,False,False,False,False,26.6918,False,Drawing and Watercolor,Prints and Drawings,William Merritt Chase
6679,Handkerchief,False,1875.0,1900.0,"Cotton, plain weave; printed",True,False,False,False,21.2659,False,Textile,Textiles,Oriental Print Works
6349,Cover (Dress Fabric),True,1801.0,1900.0,"Silk, geometric design with wide border",True,False,False,False,43.5626,False,Textile,Textiles,
5988,Pair of Startups (Half Boots),True,1850.0,1879.0,,True,False,False,False,0.0,False,Textile,Textiles,
5420,Headdress,True,1801.0,1900.0,Silver,True,False,False,False,0.0,False,Costume and Accessories,Textiles,
7686,The Scheldt near Antwerp,True,1861.0,1923.0,Etching on paper,False,False,False,False,14.4737,False,Print,Prints and Drawings,Carel Nicholaas Storm van's Gravesunde
7684,Moulin sur le Gein,True,1861.0,1923.0,Etching on paper,False,False,False,False,17.0737,False,Print,Prints and Drawings,Carel Nicholaas Storm van's Gravesunde
7624,"Komurasaki of the Miuraya and Shirai Gompachi (Miuraya Komurasaki, Shirai Gompachi)",False,1795.0,1805.0,Color woodblock print; hashira-e,True,False,False,False,33.3818,False,Print,Arts of Asia,Kitagawa Utamaro
7621,The Courtesans Shizuka and Akashi of the Tamaya,False,1792.0,1802.0,Color woodblock print; hashira-e,True,False,False,False,28.1234,False,Print,Arts of Asia,Kitagawa Utamaro
8014,"Making Sailors: Going Abroad, plate 22 from The Great War: Britain's Efforts and Ideals",True,1914.0,1918.0,Lithograph in black on cream wove paper,False,False,False,False,16.4692,False,Print,Prints and Drawings,Frank Brangwyn
8011,"Making Sailors: Youthful Ambition, plate 19 from The Great War: Britain's Efforts and Ideals",True,1914.0,1918.0,Lithograph in brown-black on cream wove paper,False,False,False,False,15.729,False,Print,Prints and Drawings,Frank Brangwyn
7691,Gathering Seaweed at Omori,False,,,Ink and red pigment on paper,True,False,False,False,17.6372,False,Drawing and Watercolor,Arts of Asia,Utagawa Kuniyoshi
7689,The Scheldt: Flat Calm,False,1861.0,1923.0,Etching on paper,False,False,False,False,14.9945,False,Print,Prints and Drawings,Carel Nicholaas Storm van's Gravesunde
8225,Early Summer,False,1958.0,1958.0,Stencil,False,False,False,False,43.293,False,Print,Arts of Asia,Nagase Yoshirô
8214,Noh Actor,False,1958.0,1958.0,Color woodblock print,False,False,False,False,20.5537,False,Print,Arts of Asia,Yamaguchi Gen
8020,"Making Sailors: Duff, plate 20 from The Great War: Britain's Efforts and Ideals",False,1914.0,1918.0,Lithograph in black on cream wove paper,False,False,False,False,15.9467,False,Print,Prints and Drawings,Frank Brangwyn
8018,"Making Sailors: The Look-Out, plate 23 from The Great War: Britain's Efforts and Ideals",False,1914.0,1918.0,Lithograph in black on cream wove paper,False,False,False,False,18.672,False,Print,Prints and Drawings,Frank Brangwyn
8017,"Making Sailors: Boat-Drill, plate 21 from The Great War: Britain's Efforts and Ideals",True,1914.0,1918.0,Lithograph in black on cream wove paper,False,False,False,False,18.0539,False,Print,Prints and Drawings,Frank Brangwyn
8342,Doll's Shoes,True,1801.0,1900.0,Blue leather,True,False,False,False,0.0,False,Textile,Textiles,
8335,"Cortland Street, New York",True,1910.0,1910.0,Etching in black on ivory wove paper,False,False,False,False,12.6427,False,Print,Prints and Drawings,Herman Armour Webster
8331,Traghetto,True,1916.0,1918.0,Etching in black on ivory wove paper,False,False,False,False,13.2205,False,Print,Prints and Drawings,Herman Armour Webster
8328,"L'Institut de France, Paris",True,1913.0,1913.0,Etching in black on ivory wove paper,False,False,False,False,12.3566,False,Print,Prints and Drawings,Herman Armour Webster
8251,Cap,True,1801.0,1900.0,"Linen, plain weave; embroidered",True,False,False,False,17.436,False,Costume and Accessories,Textiles,
8674,"Greeting card for 1915:""With Happier Times""",False,1914.0,1914.0,"Color woodcuts on cream laid paper, folded into a card",False,False,False,False,54.4979,False,Print,Prints and Drawings,Gustave Baumann
8667,Ein Jungling (Titus),True,1746.0,1798.0,Hand-colored etching in brown on paper,True,False,False,False,35.5104,False,Print,Prints and Drawings,Jacob Cornelis Ploos van Amstel
8654,William and Susan Hibbard Wish You a Merry Christmas,False,1915.0,1915.0,"Woodcut in gray and black ink, on cream Japanese paper, folded into a card",False,False,False,False,22.0272,False,Print,Prints and Drawings,Gustave Baumann
8644,Mr. Stewardson the Artist,True,1800.0,1900.0,Lithograph in black on paper,True,False,False,False,17.384,False,Print,Prints and Drawings,B. Oakley
10442,"Ancienne Faculté de Médecine, Paris",True,1908.0,1908.0,Etching in black on ivory wove paper,False,False,False,False,15.6381,False,Print,Prints and Drawings,Herman Armour Webster
10439,"Church of St. Ouen, Rouen",True,1906.0,1906.0,Etching in black on ivory Japanese paper,False,False,False,False,15.4266,False,Print,Prints and Drawings,Herman Armour Webster
9939,Netsuke in the Shape of a Badger,True,,,Wood,True,False,False,False,,False,Costume and Accessories,Arts of Asia,
9605,Herbarium,False,1918.0,1918.0,Book containing text and 28 etchings,False,False,False,False,19.0745,False,Book,Prints and Drawings,Rudolph Grossmann
11244,Castle,True,1955.0,1955.0,Color woodblock print; edition 50/50,False,False,False,False,17.4712,False,Print,Arts of Asia,Saito Kiyoshi
11033,"Hanaogi of the Ogiya, from the series ""Renowned Beauties Likened to the Six Immortal Poets (Komei bijin rokkasen)""",False,1790.0,1801.0,Color woodblock print; oban,True,False,False,False,32.7678,False,Print,Arts of Asia,Kitagawa Utamaro
10971,Netsuke in the Shape of a Goat,True,,,Wood,True,False,False,False,,False,Costume and Accessories,Arts of Asia,
10448,Head of an Old Man,True,1910.0,1917.0,Etching in black on cream wove paper,False,False,False,False,17.5492,False,Print,Prints and Drawings,Herman Armour Webster
10445,"La Rue Grenier-sur-l’eau, Paris",True,1904.0,1908.0,Etching in black on ivory wove paper,False,False,False,False,14.3809,False,Print,Prints and Drawings,Herman Armour Webster
11526,Portfolio of Twelve Photographs,True,1957.0,1957.0,,False,False,False,False,3.2427,False,Photograph,Photography and Media,Don Worth
11383,Bordures,False,1801.0,1900.0,"Cotton, plain weave, printed: total of swatches: Volume I: 238; Volume II: 57 (Also 15 border designs on paper: see 1959.883c-q)",False,False,False,False,0.0,False,Book,Textiles,
11380,Mouchoirs (Volumes I and II),False,1801.0,1900.0,"Kerchief or shoulder scarf swatches; cotton, plain weave, printed; total of swatches: Volume I: 108; Volume II: 112",True,False,False,False,0.0,False,Book,Textiles,
11290,Geographical Explorations and Surveys West of the 100th Meridian,False,1871.0,1874.0,"Albumen prints, stereo cards (46)",True,False,False,False,11.3405,False,Photograph,Photography and Media,Timothy O'Sullivan
12146,Untitled,True,1954.0,1960.0,Toned gelatin silver print,False,False,False,False,15.0751,False,Photograph,Photography and Media,Edmund Teske
11974,Patched Window,False,1959.0,1959.0,"Gelatin silver print, from the portfolio ""Sequence 15"" (1959)",False,False,False,False,3.7863,False,Photograph,Photography and Media,Minor White
11820,Birth in Cardiel,False,1958.0,1958.0,"Color etching, drypoint, soft ground, aquatint, electric stippler, shallow surface bite, scraping and burnishing on white wove paper",False,False,False,False,37.5443,False,Print,Prints and Drawings,Mauricio Lasansky
11540,"Folio Cover, from The Anabasis of St. John Perse",True,1957.0,1957.0,Black paper-covered portfolio with black ribbons,False,False,False,False,3.4186,False,Print,Prints and Drawings,Benton Spruance
12499,Untitled,False,1948.0,1952.0,Gelatin silver print,False,False,False,False,5.4013,False,Photograph,Photography and Media,Yasuhiro Ishimoto
12361,By the Window,False,1954.0,1954.0,Color woodblock print,False,False,False,False,29.0206,False,Print,Arts of Asia,Shimozawa Kihachirô
12334,Ancient No. 1 (Mukashi No. 1),True,1960.0,1960.0,Color woodblock print; edition 4/20,False,False,False,False,29.5681,False,Print,Arts of Asia,Yoshida Masaji
12280,Chasuble and Maniple,True,1575.0,1600.0,Cisele voided satin velvet,True,False,False,False,,False,Textile,Textiles,
12257,Figure After Sculpture,True,1945.0,1979.0,Etching in black on paper,False,False,False,False,12.9642,False,Print,Prints and Drawings,Harold Paris
12935,Children Gathering Grapes,True,1529.0,1529.0,Engraving in black on paper,True,False,False,False,14.6236,False,Print,Prints and Drawings,Master I.B.
12804,Plate from Interior Landscape,True,1918.0,1957.0,Hand-colored screenprint on paper,False,False,False,False,19.4899,False,Print,Prints and Drawings,Pavel Tchelitchew
12710,"The Actors Bando Mitsugoro I as Hata no Kawakatsu (right), and Otani Hiroemon III as the Manservant (Yakko) Gansuke (left), in the Play Miya-bashira Iwao no Butai (Shrine Pillars on a Stone Base), Performed at the Morita Theater from the Fifteenth Day of the Seventh Month, 1773",False,1768.0,1778.0,Color woodblock print; hosoban; diptych,True,False,False,False,51.0346,False,Print,Arts of Asia,Katsukawa Shunsho
12616,Censer in the Form of Ancient Bronze Tureen (gui),False,1644.0,1911.0,Porcelain,True,False,False,False,12.5735,False,Vessel,Arts of Asia,
13154,"Bingo Province: Kannon Temple at Abuto (Bingo, Abuto, Kannondo), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",False,1853.0,1853.0,Color woodblock print; oban,True,False,False,False,27.2781,False,Print,Arts of Asia,Utagawa Hiroshige
13152,"Omi Province: Lake Biwa and Ishiyama Temple (Omi, Biwako Ishiyamadera), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",False,1853.0,1853.0,Color woodblock print; oban,True,False,False,False,31.5114,False,Print,Arts of Asia,Utagawa Hiroshige
13149,"Shimosa Province: Choshi Beach on the Outer Bay (Shimosa, Choshi no hama Toura), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",False,1853.0,1853.0,Color woodblock print; oban,True,False,False,False,33.6281,False,Print,Arts of Asia,Utagawa Hiroshige
13142,"Mimasaka Province: Yamabushi Valley (Mimasaka, Yamabushidani), from the series ""Famous Places in the Sixty-odd Provinces (Rokujuyoshu meisho zue)""",False,1853.0,1853.0,Color woodblock print; oban,True,False,False,False,34.2268,False,Print,Arts of Asia,Utagawa Hiroshige
13139,"Double-page Illustration from Vol. 2 of ""Picture Book of Spring Brocades (Ehon haru no nishiki)""",True,1771.0,1771.0,Color woodblock print; double-page illustration from book,True,False,False,False,21.5287,False,Print,Arts of Asia,Suzuki Harunobu
13135,"Double-page Illustration from Vol. 2 of ""Picture Book of Spring Brocades (Ehon haru no nishiki)""",True,1771.0,1771.0,Color woodblock print; double-page illustration from book,True,False,False,False,27.0051,False,Print,Arts of Asia,Suzuki Harunobu
13199,"Clear Weather After Snow at Nihon Bridge (Nihonbashi yukibare), from the series ""One Hundred Famous Views of Edo (Meisho Edo hyakkei)""",True,1856.0,1856.0,Color woodblock print; oban,True,False,False,False,29.8051,False,Print,Arts of Asia,Utagawa Hiroshige
13195,"Fireworks at Ryogoku (Ryogoku hanabi), from the series ""One Hundred Famous Views of Edo (Meisho Edo hyakkei)""",True,1858.0,1858.0,Color woodblock print; oban,True,False,False,False,27.5335,False,Print,Arts of Asia,Utagawa Hiroshige
13188,"Precints of the Akiba Shrine, Ukeji (Ukeji Akiba no keidai), from the series ""One Hundred Famous Views of Edo (Meisho Edo hyakkei)""",False,1857.0,1857.0,Color woodblock print; oban,True,False,False,False,35.6175,False,Print,Arts of Asia,Utagawa Hiroshige
13161,"Entrance To Enoshima in Sagami Province (Sagami Enoshima iriguchi), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",True,1858.0,1858.0,Color woodblock print; oban,True,False,False,False,33.8602,False,Print,Arts of Asia,Utagawa Hiroshige
13157,"The Outskirts of Koshigaya in Musashi Province (Musashi Koshigaya zai), from the series ""Thirty-six Views of Mount Fuji (Fuji sanjurokkei)""",True,1858.0,1858.0,Color woodblock print; oban,True,False,False,False,35.6898,False,Print,Arts of Asia,Utagawa Hiroshige
13254,"Seki—No. 48, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Reisho Tokaido",False,1842.0,1857.0,Color woodblcok print; oban,True,False,False,False,23.6561,False,Print,Arts of Asia,Utagawa Hiroshige
13247,"Evening Bell at Ikegami (Ikegami no bansho), from the series ""Eight Views in the Environs of Edo (Edo kinko hakkei no uchi)""",True,1832.0,1843.0,Color woodblock print; oban,True,False,False,False,21.6089,False,Print,Arts of Asia,Utagawa Hiroshige
13245,"Clearing Weather at Shibaura (Shibaura seiran), from the series ""Eight Views in the Environs of Edo (Edo kinko hakkei no uchi)""",True,1832.0,1843.0,Color woodblock print; oban,True,False,False,False,23.2865,False,Print,Arts of Asia,Utagawa Hiroshige
13242,Loquat and bird,True,1825.0,1849.0,Color woodblock print; otanzaku,True,False,False,False,41.8315,False,Print,Arts of Asia,Utagawa Hiroshige
13207,"Descending Geese at Katada (Katada rakugan), from the series ""Eight Views of Omi (Omi hakkei no uchi)""",True,1829.0,1839.0,Color woodblock print; oban,True,False,False,False,31.2654,False,Print,Arts of Asia,Utagawa Hiroshige
13348,Maker of Sword Fittings at his Workbench,True,1790.0,1799.0,"Color woodblock print; surimono, sheet from an album",True,False,False,False,22.2916,False,Print,Arts of Asia,Kubo Shunman
13325,"The Actor Segawa Kikunojo II as Owata in the play ""Taiheiki Shizunome Furisode,"" performed at the Nakamura Theater in the eleventh month, 1767",False,1767.0,1767.0,"Color woodblock print; hosoban, benizuri-e",True,False,False,False,28.0089,False,Print,Arts of Asia,Kitao Shigemasa
13319,Priest Saigyo Contemplating Mount Fuji,True,1770.0,1779.0,Color woodblock print; hashira-e,True,False,False,False,23.5843,False,Print,Arts of Asia,Kitao Shigemasa
13315,"Clearing Weather of the Fan (Ogi no seiran), from the series ""Fashionable Parodies of the Eight Parlor Views (Furyu mitate zashiki hakkei)""",False,1768.0,1780.0,Color woodblock print; chuban,True,False,False,False,53.2419,False,Print,Arts of Asia,Isoda Koryusai
13279,Monkey bridge,True,1825.0,1849.0,"Color woodblock print; oban, harimaze",True,False,False,False,29.2769,False,Print,Arts of Asia,Katsushika Taito II
13415,"Woman Reads while Child Sleeps on her Lap, from the series ""Elegant Comparison of Little Treasures (Furyu kodakara awase)""",True,1797.0,1807.0,Color woodblock print; oban,True,False,False,False,30.2093,False,Print,Arts of Asia,Kitagawa Utamaro
13409,"Fishing at Iwaya, Enoshima",True,1785.0,1795.0,Color woodblock print; left sheet of oban triptych,True,False,False,False,36.8786,False,Print,Arts of Asia,Kitagawa Utamaro
13354,"The Actors Segawa Kikunojo III as Aigo no Waka (right), and Ichikawa Yaozo II as Hachio-maru Aratora (left), in the Play Chigo Sakura Jusan Kane, Performed at the Ichimura Theater in the Eleventh Month, 1774",False,1769.0,1779.0,Color woodblock print; hosoban; diptych,True,False,False,False,36.025,False,Print,Arts of Asia,Katsukawa Shunsho
13653,Spring,True,1795.0,1795.0,Etching on paper,True,False,False,False,13.9911,False,Print,Prints and Drawings,Jean Jacques de Boissieu
13541,"Monte Caprino, Rome",True,1931.0,1931.0,Etching in black on ivory wove paper,False,False,False,False,17.4006,False,Print,Prints and Drawings,Herman Armour Webster
13456,"Sandy Bay Valley, St. Helena",True,1805.0,1826.0,Aquatint and etching on paper,True,False,False,False,36.4862,False,Print,Prints and Drawings,Daniel Havell
13447,Noble Hermit in a Mountain Retreat,True,1662.0,1722.0,Hanging scroll; ink on paper,True,False,False,False,0.0,False,Painting,Arts of Asia,Chen Ruyan
13777,S.E. Vincent's Rock near Bristol,True,1821.0,1821.0,Lithograph on paper,True,False,False,False,12.6854,False,Print,Prints and Drawings,Charles Joseph Hullmandel
13774,"Bridge Street, Chester, from Lithographic Impressions of Sketches From Nature",True,1821.0,1821.0,Lithograph on paper,True,False,False,False,11.8821,False,Print,Prints and Drawings,Charles Joseph Hullmandel
13759,"Factory Street in Amsterdam, New York",False,1930.0,1930.0,Gelatin silver print,False,False,False,False,6.547,False,Photograph,Photography and Media,Walker Evans
13721,Woodblock-Printing Pigments and Tools,True,,,,False,False,False,False,,False,non-art,Arts of Asia,
13703,Enamel part of clasp,True,,,Enamel,False,False,False,False,,False,Costume and Accessories,Arts of Asia,
14088,Alexander Hamilton,False,1853.0,1918.0,Mezzotint on paper,False,False,False,False,8.8785,False,Print,Prints and Drawings,Max Rosenthal
14003,"Hoshifuri Pine at Zen'yoji Temple in Edogawa (Edogawa-ku Zen'yoji Hoshifuri matsu), from the series ""One Hundred Views of Great Tokyo in the Showa Era (Showa dai Tokyo fukei hyaku zue hanga)""",True,1935.0,1935.0,Color woodblock print; oban,False,False,False,False,50.249,False,Print,Arts of Asia,Koizumi Kishio
13966,Walking Beauty,True,,,Hanging scroll; ink and colors on paper,False,False,False,False,,False,Painting,Arts of Asia,Miyagawa Chôshun
13849,Dish with Design of a Court Woman,True,1700.0,1799.0,Porcelain with colored enamels,True,False,False,False,24.3128,False,Vessel,Arts of Asia,
14116,General Milliken,True,1853.0,1918.0,Mezzotint on paper,False,False,False,False,7.9768,False,Print,Prints and Drawings,Max Rosenthal
14113,Richard Henry Lee,True,1853.0,1918.0,Mezzotint on paper,False,False,False,False,5.4331,False,Print,Prints and Drawings,Max Rosenthal
14110,Jonathon D. Sargeant,True,1853.0,1918.0,Etching on paper,False,False,False,False,4.6849,False,Print,Prints and Drawings,Max Rosenthal
14102,George Washington,True,1853.0,1918.0,Mezzotint on paper,False,False,False,False,9.7452,False,Print,Prints and Drawings,Max Rosenthal
14090,Captain Stephen Smith,True,1853.0,1918.0,Mezzotint on paper,False,False,False,False,5.4658,False,Print,Prints and Drawings,Max Rosenthal
14144,Chevalier Toussard,True,1853.0,1918.0,Mezzotint on paper,False,False,False,False,9.9381,False,Print,Prints and Drawings,Max Rosenthal
14134,Colonel Charles Stewart,True,1853.0,1918.0,Mezzotint on paper,False,False,False,False,6.6525,False,Print,Prints and Drawings,Max Rosenthal
14130,Man in Profile,True,1853.0,1918.0,Mezzotint on paper,False,False,False,False,12.3018,False,Print,Prints and Drawings,Max Rosenthal
14128,"Charles Thompson, Secretary of Congress",True,1853.0,1918.0,Mezzotint on paper,False,False,False,False,7.0868,False,Print,Prints and Drawings,Max Rosenthal
14119,General Smallwood,True,1853.0,1918.0,Mezzotint on paper,False,False,False,False,2.9451,False,Print,Prints and Drawings,Max Rosenthal
14411,Whistler,True,,,,True,False,False,False,19.4694,False,Print,Prints and Drawings,Henri Charles Guérard
14321,"Folio Cover, for Toro Desconocido",False,1960.0,1960.0,Portfolio cover,False,False,False,False,6.995,False,Print,Prints and Drawings,Romas Viesulas
14300,"Stoke, near Bath",False,1802.0,1809.0,Aquatint on paper,True,False,False,False,25.4764,False,Print,Prints and Drawings,Joseph Barker
14299,Walnut,False,1953.0,1953.0,Wood,False,False,False,False,31.4173,False,Sculpture,Contemporary Art,Raoul Hague
14720,Bag and Samplers,True,1725.0,1775.0,"Sablé; white ground with floral design in colored beads; also needles, thread and extra beads used in the making of Sablé bags",True,False,False,False,19.1894,False,Costume and Accessories,Textiles,
14619,Mont Saint-Michel,False,1882.0,1882.0,Etching in black on paper,True,False,False,False,31.7447,False,Print,Prints and Drawings,Axel Herman Haig
14542,Le Palais Royal Garden Walk,False,1787.0,1787.0,Engraving on paper,True,False,False,False,25.4878,False,Print,Prints and Drawings,Louis Lecoeur
14422,Winter in Paris,True,1879.0,1879.0,"Etching, roulette and aquatint on cream laid paper",True,False,False,False,12.5361,False,Print,Prints and Drawings,Félix Hilaire Buhot
14822,Statuette of the God Osiris,False,-1069.0,-332.0,Bronze,True,False,False,False,13.7866,False,Sculpture,Arts of Africa,Ancient Egyptian
14811,Wine Jar (Hu),False,-499.0,-400.0,Bronze,True,False,False,False,9.3386,False,Vessel,Arts of Asia,
14775,Abstraction,True,1938.0,1962.0,Gelatin silver print,False,False,False,False,3.0077,False,Photograph,Photography and Media,Rosalee Vogel
14858,"Sketch of a High-Ranking Officer's Portrait, from the Great United States of America (Kita Amerika dai gasshukokujin, Jokan shozo no utsushi",True,1854.0,1854.0,Woodblock print; oban,True,False,False,False,33.245,False,Print,Arts of Asia,
15047,Between Crogen & Llandrillo on the R. Dee,True,1793.0,1793.0,Color aquatint and etching on paper,True,False,False,False,20.6174,False,Print,Prints and Drawings,Francis Jukes
14877,Woman's Shoes,True,1770.0,1779.0,"Leather, silk, satin, weave",True,False,False,False,0.0,False,Costume and Accessories,Textiles,
14869,Pair of Pattens (Overshoes),True,1720.0,1729.0,"Leather, silk, plain weave; brocaded",True,False,False,False,0.0,False,Textile,Textiles,
15050,View of Erbistock Church,True,1794.0,1794.0,Color aquatint on paper,True,False,False,False,16.7541,False,Print,Prints and Drawings,Francis Jukes
15221,Girl's Shoe,True,1401.0,1500.0,(Black) leather (Toe originally longer end turned up),True,False,False,False,0.0,False,Textile,Textiles,
15217,Doll's Shoes,True,1701.0,1800.0,Leather and gallon and buckle,True,False,False,False,0.0,False,Textile,Textiles,
15210,Doll's Shoes,True,1775.0,1825.0,Black leather; white silk on paper embroidered with colored silk and silver,True,False,False,False,0.0,False,Textile,Textiles,
15194,View of Hillbank on the River Thames near London,True,1795.0,1795.0,Color aquatint on paper,True,False,False,False,20.2501,False,Print,Prints and Drawings,Francis Jukes
15191,A View Looking Up the River Thames to Richmond Bridge,True,1765.0,1812.0,Color aquatint on paper,True,False,False,False,18.4657,False,Print,Prints and Drawings,Francis Jukes
15322,Pair of Leggins,False,1801.0,1900.0,"Wool, plain weave, with couched braid",True,False,False,False,0.0,False,Textile,Textiles,
15321,Woman's Clogs,True,1801.0,1900.0,"Leather, wood and silk, fringed tops (platform soles)",True,False,False,False,0.0,False,Costume and Accessories,Textiles,
15310,Woman's Shoe,True,1801.0,1825.0,Leather,True,False,False,False,0.0,False,Costume and Accessories,Textiles,
15276,Pair of Shoes,True,1870.0,1879.0,"Leather, silk, satin weave, with needlework",True,False,False,False,20.8228,False,Textile,Textiles,
15222,Doll's Shoe,True,1870.0,1870.0,Black leather,True,False,False,False,0.0,False,Textile,Textiles,
15332,Miss X,True,1923.0,1923.0,Gelatin silver print,False,False,False,False,13.6446,False,Photograph,Photography and Media,Johan Hagemeyer
15343,Pair of Sandals,True,1801.0,1900.0,"Leather, silk, cut velvet weave, with needlework and sequins",True,False,False,False,6.6053,False,Costume and Accessories,Textiles,
15336,Shoe,True,1701.0,1800.0,Leather and wood,True,False,False,False,0.0,False,Textile,Textiles,
15335,Shoe,True,1601.0,1700.0,Black leather,True,False,False,False,0.0,False,Textile,Textiles,
15764,Parasol,True,1855.0,1880.0,Black Chantilly lace overy ivory taffeta. Lined with thin white silk; wood handle in form of rustic sitck; folding handle; steel tubing frame,True,False,False,False,5.6201,False,Textile,Textiles,Gorham Manufacturing Company
15542,Landscape with Little Bridge,False,1643.0,1687.0,Etching on cream laid paper,True,False,False,False,11.2941,False,Print,Prints and Drawings,Gillis Neyts
15459,Bears,True,1945.0,1945.0,Gelatin silver print,False,False,False,False,7.2713,False,Photograph,Photography and Media,Johan Hagemeyer
15349,Waraji or Zori and Tabi Socks,False,1875.0,1925.0,"Fabis: cotton, plain weave; sandals: wrapped and braided straw",False,False,False,False,0.0,False,Textile,Textiles,
16084,"Horse Trail in Tiergarten, Berlin",True,1867.0,1935.0,Etching on paper,False,False,False,False,8.9539,False,Print,Prints and Drawings,Max Liebermann
16082,Skaters in the Woods,True,1867.0,1935.0,Etching on paper,False,False,False,False,10.7342,False,Print,Prints and Drawings,Max Liebermann
15923,The Pond at Benten Shrine in Shiba (Shiba Benten ike),False,1929.0,1929.0,Color woodblock print; oban,False,False,False,False,34.359,False,Print,Arts of Asia,Kawase Hasui
15862,"Katyayana (Kasennen), from the series ""Two Bodhisattva and Ten Great Disciples of Sakyamuni (Nibosatsu Shaka judai deshi)""",True,1955.0,1955.0,Woodblock print,False,False,False,False,31.4308,False,Print,Arts of Asia,Munakata Shikô
15859,"Ragora, from the series Ten Great Disciples of Shaka (Shaka jûdai deshi)",False,1939.0,1939.0,Woodblock print,False,False,False,False,32.2235,False,Print,Arts of Asia,Munakata Shikô
16318,Composition,True,1957.0,1957.0,Color woodblock print; edition 5/20,False,False,False,False,68.0387,False,Print,Arts of Asia,Sato Hiromu
16256,Comb,True,1875.0,1885.0,Gilded metal with filigree and square green jewels,True,False,False,False,6.3187,False,Costume and Accessories,Textiles,
16226,Parasol,True,1866.0,1870.0,"Black silk maltese lace over white taffeta; lined with black silk; handle, Chinese carved wood",True,False,False,False,15.5963,False,Textile,Textiles,
16225,Plucking B,True,1959.0,1959.0,Color woodblock print; edition 8/11,False,False,False,False,29.017,False,Print,Arts of Asia,Hatsuyama Shigeru
16088,Café Garden,True,1867.0,1935.0,Etching on paper,False,False,False,False,8.1513,False,Print,Prints and Drawings,Max Liebermann
